name,latitude,longitude,is_closed,zipcode,city,state,price,rating,url,review_count,transactions,category,id
Beau Thai,38.9098422531166,-77.0220197018524,False,20001,"Washington, DC",DC,$$,3.5,https://www.yelp.com/biz/beau-thai-washington-5?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,269,[],"thai,bars,breakfast_brunch",clV4TsDUa0WAUYChiDYxtQ
Kellari Taverna,38.9023230851623,-77.0403707650818,False,20006,"Washington, DC",DC,$$$,4.0,https://www.yelp.com/biz/kellari-taverna-washington-2?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,453,"['pickup', 'delivery']","greek,seafood,bars",etGEQcGSEenELvY0FzBnDw
Convivial,38.9086949,-77.0231236,False,20001,"Washington, DC",DC,$$,4.0,https://www.yelp.com/biz/convivial-washington?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,523,[],"newamerican,french,bars",C4NPRTTKxECtobZ4z9lahA
Claudia's,38.9029573243635,-77.0347143518371,False,20005,"Washington, DC",DC,$$$,3.0,https://www.yelp.com/biz/claudias-washington-2?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,226,[],"steak,latin,seafood",9M3DQ1Pn2-V-aiBvmld-jw
McCormick & Schmick's Seafood & Steaks,38.902260741985,-77.0377878566069,False,20006,"Washington, DC",DC,$$,2.5,https://www.yelp.com/biz/mccormick-and-schmicks-seafood-and-steaks-washington?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,321,"['pickup', 'delivery']","seafood,steak,newamerican",TvVFo5-bW2pKWXHA7lVWUA
Espita Mezcaleria,38.907123783324,-77.0241962192309,False,20001,"Washington, DC",DC,$$,3.5,https://www.yelp.com/biz/espita-mezcaleria-washington?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,350,[],"mexican,bars",cRHXug5ja_xSTgIxXYOC9g
14K Restaurant,38.90292,-77.03158,False,20005,Northwest Washington,DC,$$,3.0,https://www.yelp.com/biz/14k-restaurant-northwest-washington?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,219,[],newamerican,HtJ8UwtgC1yOfe3DBnLK-g
BLT Steak,38.90149217737,-77.0375053711639,False,20006,"Washington, DC",DC,$$$$,4.0,https://www.yelp.com/biz/blt-steak-washington-2?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,681,[],steak,EPGPMrm41eSDo6pwyhnn0A
Georgia Brown's,38.901818652936,-77.0346613429447,False,20005,"Washington, DC",DC,$$$,3.5,https://www.yelp.com/biz/georgia-browns-washington-3?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,1354,['pickup'],"southern,soulfood,bars",zQ4VOHh3Jv1Q5jNvkvJh6Q
Blackfinn Ameripub,38.90106,-77.0375,False,20006,"Washington, DC",DC,$$,3.5,https://www.yelp.com/biz/blackfinn-ameripub-washington-2?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,451,[],"sportsbars,tradamerican,pubs",fWKrooOXcsNBPrgujvyQPw
Morrison-Clark Historic Inn & Restaurant,38.904391,-77.026735,False,20001,"Washington, DC",DC,$$,4.0,https://www.yelp.com/biz/morrison-clark-historic-inn-and-restaurant-washington-3?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,43,[],newamerican,Z1LmDLn3OtIZi_hcTSGfjA
Bourbon Steak,38.904477563605,-77.0578108098564,False,20007,"Washington, DC",DC,$$$$,4.0,https://www.yelp.com/biz/bourbon-steak-washington-3?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,675,[],steak,-ZDHvLrJPiDqkL8iD01V1A
Equinox,38.900894,-77.038634,False,20006,"Washington, DC",DC,$$$,4.0,https://www.yelp.com/biz/equinox-washington?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,353,[],newamerican,hgxALT5rOi4Uqyy8OeIgnQ
The Park at 14th,38.90191,-77.0323,False,20005,"Washington, DC",DC,$$,3.5,https://www.yelp.com/biz/the-park-at-14th-washington-2?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,691,[],"newamerican,danceclubs,venues",UToNAlfVve0b50dUs2uOWQ
The Oval Room,38.900619,-77.038371,False,20006,"Washington, DC",DC,$$$,3.5,https://www.yelp.com/biz/the-oval-room-washington-2?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,285,[],"newamerican,desserts,salad",dy3r3eCv1Op77rtFwghaLw
Thunder Burger & Bar,38.90494,-77.06063,False,20007,"Washington, DC",DC,$$,3.5,https://www.yelp.com/biz/thunder-burger-and-bar-washington?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,648,[],"burgers,bars,newamerican",pPxcmi6cpDRPuqBdb3dCjw
Martin's Tavern,38.9067499,-77.0632304,False,20007,"Washington, DC",DC,$$,3.5,https://www.yelp.com/biz/martins-tavern-washington-2?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,499,[],"breakfast_brunch,tradamerican,bars",pav9wg2UFsyB-dvb7H0OpA
Brasserie Beck,38.902816620504,-77.027234484939,False,20005,"Washington, DC",DC,$$$,4.0,https://www.yelp.com/biz/brasserie-beck-washington-3?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,1316,[],"belgian,modern_european",C0QqrXC3I_QXaWcYSL6puw
Bobby Van's Steakhouse,38.90042,-77.0335051,False,20005,"Washington, DC",DC,$$$,3.5,https://www.yelp.com/biz/bobby-vans-steakhouse-washington?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,381,[],"steak,seafood,tradamerican",6JIzZDmgzcVB0BwxxehfPQ
Roti Modern Mediterranean,38.89963,-77.04082,False,20006,"Washington, DC",DC,$,4.0,https://www.yelp.com/biz/roti-modern-mediterranean-washington-2?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,222,[],mediterranean,DxfrPUEIjKLM8NihlSYKwg
il Canale,38.904493,-77.0609744,False,20007,"Washington, DC",DC,$$,4.0,https://www.yelp.com/biz/il-canale-washington-2?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,2097,['pickup'],"italian,pizza",9X0F8gl4mPSSFHkxSB2lXA
El Centro,38.90569,-77.06303,False,20007,"Washington, DC",DC,$$,3.0,https://www.yelp.com/biz/el-centro-washington-2?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,829,[],"bars,mexican",MVVOLevQSzS3ogKyEW24Bw
Cafe Milano,38.90618,-77.06491,False,20007,"Washington, DC",DC,$$$,3.0,https://www.yelp.com/biz/cafe-milano-washington?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,414,[],"italian,bars,seafood",IahWJkql-VuJXlXfLFRccw
Bobby Van's Grill,38.9010047912598,-77.0285797119141,False,20005,"Washington, DC",DC,$$$,3.5,https://www.yelp.com/biz/bobby-vans-grill-washington-2?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,242,"['delivery', 'pickup']","tradamerican,steak,seafood",9tlgRMm6b5hG-OnDRQkoOQ
Filomena Ristorante,38.90443,-77.062546,False,20007,"Washington, DC",DC,$$$,4.0,https://www.yelp.com/biz/filomena-ristorante-washington?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,2092,[],"italian,wine_bars",U0tfep9yNBASTe2zAG6cPw
Choco Shawarma,38.90339,-77.06082,False,20007,"Washington, DC",DC,$$,3.5,https://www.yelp.com/biz/choco-shawarma-washington?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,42,[],"hookah_bars,falafel,lebanese",wBO4k4Ep87OpxPHFUBK0Hg
Tony & Joe's Seafood Place,38.90169,-77.060072,False,20007,"Washington, DC",DC,$$$,3.0,https://www.yelp.com/biz/tony-and-joes-seafood-place-washington?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,450,[],"seafood,tradamerican,bars",KOOTZMjLyGQzG-5uZbSASw
Ruta Del Vino,38.9417343139648,-77.0235977172852,False,20011,"Washington, DC",DC,$$,4.0,https://www.yelp.com/biz/ruta-del-vino-washington-2?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,103,[],"wine_bars,latin",Zy6qyMe_3LjLd_u-8op_tw
Clyde's of Georgetown,38.9049110412598,-77.0640258789062,False,20007,"Washington, DC",DC,$$,4.0,https://www.yelp.com/biz/clydes-of-georgetown-washington-3?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,969,[],"tradamerican,bars,breakfast_brunch",IMUlQlXTqgsWTUZLifuRZQ
Acadiana,38.902252636206,-77.024475868215,False,20001,"Washington, DC",DC,$$$,4.0,https://www.yelp.com/biz/acadiana-washington?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,1333,[],"cajun,cocktailbars,newamerican",emcR5qZDParBSEmYpy2wFA
Momofuku CCDC,38.900645289298,-77.0269804269836,False,20001,"Washington, DC",DC,$$,3.5,https://www.yelp.com/biz/momofuku-ccdc-washington?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,1378,[],"newamerican,bars",ZVuno8nH-XdNxfKcIPJCBA
Farmers Fishers Bakers,38.901699,-77.059744,False,20007,"Washington, DC",DC,$$,4.0,https://www.yelp.com/biz/farmers-fishers-bakers-washington?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,3022,[],"newamerican,breakfast_brunch,vegetarian",sxNUpaApjh_54-l9RcJRDA
Nick's Riverside Grill,38.9014856957346,-77.060420151394,False,20007,"Washington, DC",DC,$$,2.5,https://www.yelp.com/biz/nicks-riverside-grill-washington-2?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,470,[],"seafood,tradamerican,sportsbars",e9sqkdBvVP10SoS2sZTSdQ
Old Ebbitt Grill,38.898005,-77.033362,False,20005,"Washington, DC",DC,$$,4.0,https://www.yelp.com/biz/old-ebbitt-grill-washington?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,6999,[],"bars,tradamerican,breakfast_brunch",iyBbcXtQSBfiwFQZwVBNaQ
Del Frisco's Double Eagle Steakhouse,38.9008148738249,-77.0249960697136,False,20001,"Washington, DC",DC,$$$,3.5,https://www.yelp.com/biz/del-friscos-double-eagle-steakhouse-washington?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,589,[],"steak,newamerican",4SUXI6IE9EZNultFqDtH9A
Fiola Mare,38.901628831044,-77.0609554767212,False,20007,"Washington, DC",DC,$$$,4.0,https://www.yelp.com/biz/fiola-mare-washington?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,943,[],"seafood,italian,bars",4flZECEzjCfnQJqDvjHLIg
Mr Smith's of Georgetown,38.9028167724609,-77.0631332397461,False,20007,"Washington, DC",DC,$$,3.0,https://www.yelp.com/biz/mr-smiths-of-georgetown-washington-4?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,93,['pickup'],"bars,tradamerican",2owgAPNF2AkqWGXsQoDCIg
City Tap House,38.9011329,-77.0236995,False,20001,"Washington, DC",DC,$$,4.0,https://www.yelp.com/biz/city-tap-house-washington?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,1316,[],"bars,newamerican",y_K6LdyE6unzkE_hMi1mfQ
Centrolina,38.9002195432511,-77.0255389888855,False,20268,"Washington, DC",DC,$$$,3.5,https://www.yelp.com/biz/centrolina-washington?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,243,[],italian,jJVwFsxzHJmQes6q_BXxKg
Sax,38.8993568,-77.0272321,False,20001,"Washington, DC",DC,$$$,3.5,https://www.yelp.com/biz/sax-washington-3?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,597,[],"newamerican,bars,cabaret",ipvqypoCjhWns5ZGTeFf5w
RPM Italian,38.9023026852199,-77.0209709153443,False,20001,"Washington, DC",DC,$$$,4.0,https://www.yelp.com/biz/rpm-italian-washington-4?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,752,"['delivery', 'pickup']",italian,qWIddvxzfpDpvti9LKjgVw
Fig & Olive,38.90027,-77.02453,False,20001,"Washington, DC",DC,$$$,3.5,https://www.yelp.com/biz/fig-and-olive-washington-7?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,586,[],"french,mediterranean,vegetarian",KkHfLfN4jNivWSU1us-azA
DBGB Kitchen and Bar,38.8999583679814,-77.0249514472214,False,20001,"Washington, DC",DC,$$$,3.5,https://www.yelp.com/biz/dbgb-kitchen-and-bar-washington?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,490,"['delivery', 'pickup']","newamerican,french,desserts",G5y4JTfIHAa2NA2AjwRNGg
The Hamilton,38.8974544016632,-77.0320804809509,False,20005,"Washington, DC",DC,$$,3.5,https://www.yelp.com/biz/the-hamilton-washington?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,2067,[],"seafood,newamerican,musicvenues",6Qhmt1jo7BMcFcp41fPFVg
Mastro's Steakhouse,38.8977735,-77.0298098,False,20005,"Washington, DC",DC,$$$$,4.0,https://www.yelp.com/biz/mastros-steakhouse-washington?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,480,[],"steak,seafood",lInP4VJiKfC78WXcu84KRw
The Oceanaire Seafood Room,38.8975791153747,-77.0287721656032,False,20004,"Washington, DC",DC,$$$,3.5,https://www.yelp.com/biz/the-oceanaire-seafood-room-washington-3?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,554,[],"seafood,tradamerican",HBDr7Y2O5wqKYH15z1izmw
Café du Parc,38.8964914630626,-77.0326561039029,False,20004,"Washington, DC",DC,$$$,3.5,https://www.yelp.com/biz/caf%C3%A9-du-parc-washington-4?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,298,[],"french,breakfast_brunch",uPmJB-jwTcHsBnd6lZktFw
Hooters,38.9004632276363,-77.0218654389822,False,20001,"Washington, DC",DC,$$,2.0,https://www.yelp.com/biz/hooters-washington?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,248,['delivery'],"chicken_wings,sportsbars,tradamerican",0d1E1CuLvPnGwcY57792YA
Ruth's Chris Steak House,38.8992768088555,-77.0241261484795,False,20001,"Washington, DC",DC,$$$,3.5,https://www.yelp.com/biz/ruths-chris-steak-house-washington-2?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,234,[],steak,NaGx_QMxnGQLutBxfHgneg
Matchbox - Chinatown,38.90005,-77.02254,False,20001,"Washington, DC",DC,$$,4.0,https://www.yelp.com/biz/matchbox-chinatown-washington?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,2733,"['delivery', 'pickup']","pizza,newamerican",_oMDRU4VSgzGKlTJyfmMzQ
Karma Modern Indian,38.9009949,-77.0203405,False,20001,"Washington, DC",DC,$$$,4.5,https://www.yelp.com/biz/karma-modern-indian-washington-2?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,93,[],"indpak,tapasmallplates,cocktailbars",lpPCrVVMQ6X8mvId_E_BGw
Malmaison,38.9041454,-77.068169,False,20007,"Washington, DC",DC,$$,3.0,https://www.yelp.com/biz/malmaison-washington?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,200,[],"cafes,french,venues",TrDQc_Yd4P8GjxUoa5nkVQ
Alta Strada City Vista,38.9025860467076,-77.0179002538979,False,20001,"Washington, DC",DC,$$,4.0,https://www.yelp.com/biz/alta-strada-city-vista-washington-2?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,196,[],"italian,wine_bars,desserts",AgwAkMq0YstWFO4bw8HRiA
Busboys and Poets - 450K,38.90228,-77.01797,False,20001,"Washington, DC",DC,$$,4.0,https://www.yelp.com/biz/busboys-and-poets-450k-washington?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,1763,[],"tradamerican,breakfast_brunch,mediterranean",axnuD2onVoJY7C8y-7ywYw
Vapiano Chinatown,38.900067232449,-77.0210917782329,False,20001,"Washington, DC",DC,$$,3.5,https://www.yelp.com/biz/vapiano-chinatown-washington-2?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,624,"['delivery', 'pickup']","italian,pizza,bars",zZoK14CWPnuGXTU7VOjP4w
Proof Restaurant,38.8985826704299,-77.0228225179625,False,20001,"Washington, DC",DC,$$$,4.0,https://www.yelp.com/biz/proof-restaurant-washington?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,920,[],"newamerican,wine_bars",zvtLtGl4Xiurw-iZRI3Vrw
Legal Sea Foods,38.898728,-77.022179,False,20001,"Washington, DC",DC,$$,3.5,https://www.yelp.com/biz/legal-sea-foods-washington-5?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,592,[],"seafood,gluten_free",vGHbvXpNFvLgOik09kr8og
The Smith,38.897666,-77.024307,False,20004,"Washington, DC",DC,$$,4.0,https://www.yelp.com/biz/the-smith-washington-2?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,552,"['delivery', 'pickup']","newamerican,breakfast_brunch,cocktailbars",axeT144_-6Z4Hui-lDbAUQ
Wok and Roll,38.89955,-77.020392,False,20001,"Washington, DC",DC,$$,2.5,https://www.yelp.com/biz/wok-and-roll-washington-8?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,568,"['delivery', 'pickup']","karaoke,lounges,sushi",77OxJfmG2xI-0O_ekvKY1A
Clyde's of Gallery Place,38.898884,-77.021569,False,20001,"Washington, DC",DC,$$,3.5,https://www.yelp.com/biz/clydes-of-gallery-place-washington-5?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,1143,[],"tradamerican,bars,seafood",7ANR73f6X1FbbCNOd7eeLg
Lucky Strike,38.8987462784959,-77.0213934136543,False,20001,"Washington, DC",DC,$$,2.5,https://www.yelp.com/biz/lucky-strike-washington-3?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,372,[],"bowling,bars,newamerican",uXZiDzPCBrlLMdQVEdsdcQ
Del Frisco's Grille,38.8957,-77.028592,False,20004,"Washington, DC",DC,$$,3.5,https://www.yelp.com/biz/del-friscos-grille-washington-3?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,469,[],"steak,bars,tradamerican",TJYCcAY3SnxAzvcTMnHVvA
Harry's Restaurant,38.89597,-77.0273,False,20004,"Washington, DC",DC,$$,2.5,https://www.yelp.com/biz/harrys-restaurant-washington?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,407,[],"divebars,tradamerican",-8cgezcs-xEpJ_K4O8LxVA
Ottoman Taverna,38.9017829779873,-77.0162170745369,False,20001,"Washington, DC",DC,$$$,4.0,https://www.yelp.com/biz/ottoman-taverna-washington?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,260,[],"mediterranean,turkish",7HXY4dHgn83UAAh1Ib5vdA
Alba Osteria,38.9015008581978,-77.0164362095255,False,20001,"Washington, DC",DC,$$,3.5,https://www.yelp.com/biz/alba-osteria-washington?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,359,[],italian,TsSDRn2JxVCUcsAMKRaW3A
Irish Channel Restaurant & Pub,38.8995619367534,-77.0189557514935,False,20001,"Washington, DC",DC,$$,3.5,https://www.yelp.com/biz/irish-channel-restaurant-and-pub-washington?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,169,[],irish_pubs,ZKVjYlqszGYhR8Ogs0sw4A
nopa Kitchen + Bar,38.8971359261436,-77.0234202785273,False,20004,"Washington, DC",DC,$$$,4.0,https://www.yelp.com/biz/nopa-kitchen-bar-washington?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,458,[],newamerican,aKI2Ei3ffX6P_y295BDgRQ
Fogo de Chão Brazilian Steakhouse,38.8951162456108,-77.0273284769837,False,20004,"Washington, DC",DC,$$$,4.0,https://www.yelp.com/biz/fogo-de-ch%C3%A3o-brazilian-steakhouse-washington-5?adjust_creative=1oh4LhpLWuJDqe_L_DZdyw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1oh4LhpLWuJDqe_L_DZdyw,1629,[],"brazilian,steak",GlAT_ksg5ftJ87PXwXmoVA
