yelp_id,atm,bank,bar,beauty_salon,book_store,bus_station,cafe,gas_station,gym,movie_theater,museum,school,shopping_mall,subway_station,supermarket,taxi_stand,train_station
QVjm8389L8D2fxb3qfLKHQ,12.0,6.0,1.0,14.0,,10.0,2.0,,,,,1.0,1.0,,1.0,1.0,
QZAxOX9hFsbpzddPuWPuBA,12.0,5.0,3.0,13.0,,9.0,3.0,2.0,7.0,,,3.0,1.0,,,,
Q_2osW6Xmi0ZPmOoAVhGGw,4.0,3.0,1.0,4.0,,12.0,2.0,,,,,2.0,,,1.0,,
QbJNQBpYanGGuzLbE-Zzwg,15.0,5.0,8.0,19.0,1.0,17.0,8.0,2.0,5.0,,,3.0,5.0,,,,
QbrXqRW_MiI9rDvWZWbbvw,9.0,1.0,11.0,1.0,,9.0,6.0,,1.0,1.0,,2.0,7.0,,,,
Qf76uxcVwRnNaAkCMKolrA,10.0,11.0,,7.0,,15.0,4.0,1.0,9.0,1.0,,3.0,3.0,,,,
Qi1b4xabd72MqhTYnwV8iQ,5.0,2.0,11.0,18.0,3.0,14.0,4.0,1.0,7.0,1.0,,10.0,,,1.0,,
Qq_v6-Z2hHcBwOkzRupm3w,13.0,1.0,25.0,33.0,3.0,23.0,13.0,4.0,5.0,1.0,5.0,17.0,5.0,,,,
R-rQaiF1Hu3P6BOIzSZEng,27.0,4.0,44.0,33.0,7.0,37.0,31.0,1.0,14.0,2.0,4.0,19.0,8.0,,1.0,,
R0EW_8BJ-BvLAgoY6-lL8g,6.0,1.0,6.0,9.0,2.0,19.0,5.0,2.0,9.0,,,12.0,1.0,,,,
R20VNYQTJLhAobtzlAup3w,15.0,1.0,2.0,17.0,,20.0,5.0,6.0,2.0,,,6.0,1.0,,1.0,,
R5Y4lnegexOOWjEHI16IyQ,2.0,1.0,11.0,10.0,1.0,5.0,6.0,,1.0,1.0,2.0,2.0,1.0,,,1.0,
R6iCOOL2f1A4AU3VxMtC1A,9.0,2.0,14.0,3.0,,12.0,7.0,,,1.0,,2.0,7.0,,,,
R7gogf9HbzcQ9bSedhxwRA,9.0,4.0,1.0,55.0,1.0,11.0,7.0,,8.0,6.0,2.0,11.0,,,,,
R8CziC8xw25Xd7CnbD9SRw,1.0,,2.0,,,3.0,,,,,,,,,,,
R9J6w61WmtNNyEB_cQtwhA,14.0,12.0,4.0,45.0,1.0,16.0,8.0,1.0,15.0,,,7.0,2.0,,1.0,,
R9SY_XYe23c6QmpioKZ8VA,10.0,2.0,1.0,7.0,,13.0,6.0,3.0,,,,2.0,2.0,,2.0,,
RAtY0wZOK_YOFnRy1MBGqQ,19.0,8.0,20.0,60.0,3.0,28.0,29.0,,15.0,3.0,,13.0,8.0,,,,
RD0qD17VxH9vvPblYYkL2g,4.0,5.0,1.0,13.0,1.0,11.0,6.0,2.0,2.0,,,3.0,3.0,,,,
RE-OypAAuE_uweNwbI6J2Q,16.0,10.0,1.0,20.0,,9.0,2.0,3.0,3.0,,3.0,8.0,4.0,,1.0,,
RFHPuxxJCbndsLD3ukf4RA,5.0,2.0,1.0,3.0,,16.0,3.0,,1.0,,,6.0,,,1.0,,
RIh9P9botv51aiM7R1bMfA,15.0,2.0,13.0,42.0,3.0,15.0,8.0,1.0,13.0,,2.0,5.0,1.0,,,,
RJrT2swbb1zPdYEJcrJLGQ,14.0,10.0,4.0,15.0,1.0,10.0,6.0,,4.0,1.0,,3.0,2.0,,2.0,,
RLMdyA9I8LzSV7OShN0mzA,4.0,,2.0,3.0,,9.0,4.0,2.0,1.0,,,9.0,1.0,,,,
RMStV5Vppkv7-PLh4TOZzw,27.0,4.0,44.0,32.0,7.0,35.0,31.0,1.0,15.0,2.0,3.0,19.0,7.0,,1.0,,
RPvKo_1oNFkjB_Mc8bRdaA,10.0,5.0,6.0,52.0,1.0,9.0,5.0,1.0,7.0,3.0,,12.0,2.0,,1.0,,
RTSsCP3KBU4e4u93hQ40Ew,7.0,3.0,9.0,17.0,1.0,11.0,12.0,,7.0,2.0,,1.0,4.0,,1.0,,
RVp_T2I64D6LvpcHGVIVug,33.0,1.0,34.0,15.0,1.0,24.0,19.0,2.0,7.0,15.0,14.0,21.0,8.0,1.0,3.0,,
RYEGamxaPofHUOH75J22OA,6.0,,11.0,38.0,1.0,11.0,9.0,,12.0,,1.0,5.0,2.0,,1.0,,
Rd_IrRGjqsxsvaXoaTqcVw,43.0,7.0,60.0,39.0,,29.0,23.0,,11.0,7.0,9.0,24.0,8.0,1.0,3.0,,
Rg3HHndUA3gHaXgNMLNe4g,43.0,28.0,38.0,60.0,4.0,18.0,42.0,3.0,10.0,4.0,1.0,11.0,6.0,,1.0,,
RgKMJhUjk-GZvTTGQRwz2w,10.0,2.0,7.0,5.0,1.0,6.0,11.0,,11.0,,2.0,10.0,4.0,,,,
RiWmam5SMn1xwHB5OITgLA,18.0,16.0,2.0,23.0,,4.0,5.0,,3.0,,,9.0,1.0,,,,
RnA6HO_w3G-0bMUSJY6tUw,8.0,2.0,1.0,21.0,,6.0,3.0,6.0,2.0,,1.0,7.0,,,1.0,,
RsGwD5cK5J2AyNv3SUTvdw,6.0,3.0,2.0,1.0,,17.0,4.0,4.0,,,,1.0,1.0,,,,
RsOjt7hq11oLCMQRvjAr4w,10.0,2.0,1.0,12.0,,12.0,2.0,1.0,,,,2.0,1.0,,1.0,,
RzFNvuc4BkrprK_dW4vj_A,3.0,2.0,1.0,5.0,,4.0,3.0,,2.0,1.0,,,4.0,,1.0,,
Rz_EYBuygGYz-xCRZ7042g,17.0,17.0,10.0,60.0,2.0,17.0,16.0,1.0,10.0,1.0,,12.0,4.0,,2.0,,
S-Vo4Rdt5nO0GVLm5wnv3A,5.0,3.0,9.0,11.0,2.0,9.0,15.0,,1.0,,,10.0,1.0,,,,
S1JEJ_abdhiV5tZ89ENPfQ,37.0,32.0,53.0,32.0,1.0,56.0,31.0,2.0,16.0,,5.0,18.0,11.0,1.0,3.0,,
S1K4Ru1R6IzWxbdsjsHYyA,8.0,4.0,5.0,54.0,1.0,7.0,10.0,,8.0,,,11.0,3.0,,1.0,,
S3z6erO2TeljEc-dTPqc9Q,3.0,,9.0,12.0,1.0,8.0,1.0,,6.0,1.0,,6.0,2.0,,1.0,,
S4PAlRuCS12HYxcuLZgdBg,9.0,4.0,1.0,18.0,,12.0,3.0,3.0,4.0,,,7.0,1.0,,,,
S4WfEmGUZVZDWbutCyhJLA,11.0,7.0,3.0,15.0,1.0,8.0,6.0,4.0,4.0,2.0,,1.0,3.0,,,,
S6iIaSn0d5GveETTtBZmXA,9.0,4.0,1.0,21.0,2.0,10.0,6.0,1.0,1.0,,,6.0,1.0,,1.0,,
S7VJq9qqXCCoiHEbwb3tCw,6.0,2.0,1.0,28.0,2.0,13.0,9.0,,6.0,1.0,,8.0,,,1.0,,
SC1HAW6VmGijbaGHTWjZcg,6.0,2.0,2.0,3.0,1.0,6.0,2.0,1.0,3.0,1.0,,5.0,3.0,,,,
SC8JygWEEGXCmykQrfdHzg,12.0,,4.0,4.0,1.0,17.0,8.0,5.0,4.0,,1.0,13.0,1.0,,,,
SFwfENwN9WVRgP1mA4aNZg,14.0,5.0,16.0,60.0,,12.0,9.0,2.0,15.0,,,8.0,5.0,,2.0,,
SGWe4n2z0MZciiEbxvA6Yg,5.0,2.0,7.0,27.0,1.0,8.0,5.0,1.0,6.0,,,2.0,1.0,,,,
SKHcCZVm-KLtpOTbutI3vQ,10.0,3.0,,5.0,,7.0,3.0,2.0,2.0,,,3.0,2.0,,,,
SKqfCvLhVDI1-dg9PDguwA,4.0,,,5.0,,10.0,,6.0,,,,3.0,1.0,,,,
SMHRoJ2PEuJW7SCgnZcLgg,8.0,1.0,1.0,2.0,,14.0,1.0,4.0,,,,3.0,1.0,,,,
SREXeeGWWQwKP54fCljwZg,16.0,6.0,16.0,33.0,4.0,9.0,21.0,2.0,9.0,5.0,1.0,8.0,7.0,,3.0,,
SRzJITgLcgNKesIoscUTBQ,1.0,1.0,,16.0,,10.0,5.0,2.0,,2.0,,3.0,,,1.0,,
SUZgQYZp7YRsatXCVXUIgQ,7.0,1.0,,12.0,,7.0,2.0,3.0,,,,8.0,1.0,,,,
SW9ERkxBgoRs2UjXzPbw3g,13.0,3.0,12.0,60.0,3.0,12.0,10.0,2.0,11.0,,,12.0,2.0,,,,
SYHP98CMB3JrPhFZlJDkgg,60.0,60.0,34.0,16.0,1.0,52.0,33.0,,10.0,1.0,5.0,29.0,6.0,1.0,,,
Sb_P6HeZ7Sf_2q1VLAg3zw,14.0,4.0,13.0,31.0,1.0,9.0,3.0,3.0,3.0,2.0,,11.0,2.0,,1.0,,
Sb_hPko42AEdCbX5Nut5hA,1.0,,2.0,6.0,,4.0,2.0,,1.0,,,9.0,,,,,
SenV--P39L2A9jMtpaC_OA,6.0,2.0,,6.0,,6.0,,3.0,,,,4.0,1.0,,1.0,,
SfBux6exGkBQwrLUUmT7ww,5.0,4.0,1.0,50.0,2.0,14.0,4.0,,15.0,,,4.0,5.0,,1.0,,
SkL9z0rF4Y9wfDu-3j8Rig,8.0,5.0,12.0,31.0,,6.0,8.0,,3.0,,1.0,4.0,1.0,,,,
Sx2IGEYpxATMwMEmgoHGQg,5.0,,2.0,3.0,1.0,,3.0,1.0,1.0,,,,,,,,
T1Bi3NRAmLGbmNg82NaKmQ,19.0,7.0,17.0,45.0,5.0,12.0,22.0,3.0,11.0,5.0,1.0,8.0,7.0,,3.0,,
T5DSjFBrj0-VaZEP2m_IOA,3.0,1.0,,2.0,,6.0,1.0,,1.0,,,2.0,1.0,,,,
T5WbhpjZ-UDvUVEqci-cow,2.0,,6.0,11.0,,3.0,,,7.0,,,5.0,,,,,
T6V_pQcH2LUxeCvt6rZ_Sw,9.0,2.0,7.0,6.0,1.0,9.0,3.0,1.0,2.0,1.0,,4.0,8.0,,,,
T8g_GI3w7thZEmU-Dczwcw,12.0,12.0,10.0,42.0,2.0,18.0,15.0,,14.0,2.0,,3.0,5.0,,2.0,,
TBE0EqMtp5avW1oV3ra_1g,13.0,8.0,10.0,12.0,3.0,14.0,9.0,1.0,7.0,1.0,,9.0,3.0,,1.0,,
TByxBU8e5zK9jc9xuB_fjA,11.0,1.0,6.0,24.0,,11.0,6.0,3.0,9.0,,,12.0,2.0,,,,
TE2WH9vq-3jvJAL912Rbbw,2.0,,1.0,13.0,,,2.0,1.0,5.0,,,4.0,,,,,
TFGdRgGbOqkXo9UYMtxJwQ,7.0,3.0,2.0,11.0,,11.0,3.0,4.0,3.0,1.0,,4.0,1.0,,1.0,,
TGHhfNZAslGPihm5YAq9jg,8.0,1.0,5.0,8.0,,6.0,2.0,3.0,2.0,,,5.0,,,3.0,,
TKKCPrBj29xiBxevGB6jhg,8.0,1.0,,7.0,,14.0,2.0,2.0,,,,1.0,1.0,,1.0,,
TPiRKDKodw_OC8Z4USDTgg,13.0,2.0,4.0,35.0,2.0,13.0,7.0,3.0,3.0,,,25.0,1.0,,2.0,,
TQjFx3yzyUYBdWb-MpIfvQ,8.0,4.0,5.0,3.0,2.0,20.0,4.0,1.0,6.0,,2.0,3.0,2.0,,2.0,,
TTjR0i51-xxvekaAWpKwWQ,5.0,3.0,1.0,17.0,1.0,13.0,2.0,,1.0,,,10.0,,,1.0,,
TVb0B9EMZXra8ZgY4TBmZw,3.0,1.0,,24.0,,5.0,2.0,,3.0,,,3.0,,,,,
TZYQHRWHtzWeqM4XYFKUFQ,13.0,3.0,3.0,9.0,,17.0,2.0,3.0,2.0,,,7.0,1.0,,,,1.0
TZnrnc4uIR6tGutDJiEPNw,25.0,9.0,32.0,20.0,8.0,35.0,21.0,,11.0,2.0,7.0,12.0,5.0,,,,
TZxCUmDXlrtOWE1RrdwW3A,1.0,,3.0,,1.0,13.0,4.0,,1.0,,,,,,,,1.0
T_lvBpk8Y7oOpc3WzWgkMQ,16.0,17.0,31.0,28.0,1.0,30.0,27.0,,3.0,,1.0,36.0,7.0,1.0,1.0,,
ThOEg0tlVSwOU5NFDijy4g,10.0,5.0,15.0,21.0,2.0,6.0,8.0,,7.0,,,3.0,2.0,,,,
TjMkQG_jcB6QInJA2-WUXA,18.0,5.0,24.0,60.0,6.0,35.0,27.0,,15.0,3.0,1.0,13.0,9.0,,,,
TkFEKhsCixPWlShULKvMdQ,60.0,58.0,60.0,48.0,2.0,60.0,60.0,1.0,18.0,2.0,5.0,27.0,16.0,2.0,1.0,,
Tr6W1Ciezmy7gp11uGqgIA,7.0,3.0,2.0,34.0,1.0,10.0,5.0,,6.0,,,7.0,1.0,,1.0,,
TtM465VUWfgkBSj77pEPMQ,4.0,,,3.0,,4.0,2.0,3.0,,,,9.0,2.0,,,,
TtTWiAw6EZpUugHPibH7IA,8.0,1.0,6.0,22.0,,11.0,6.0,1.0,10.0,,,14.0,2.0,,,,
TzIJzamxdVGc3zReKbLGaA,5.0,,1.0,10.0,,12.0,4.0,3.0,,,,6.0,,,,,
U-jWH-Cld5YxdJQv7MvKAQ,6.0,3.0,3.0,2.0,,6.0,3.0,,10.0,2.0,,7.0,1.0,,1.0,,
U1fIveC8bki6M8exz0fSgA,9.0,2.0,6.0,23.0,1.0,9.0,6.0,1.0,7.0,,1.0,10.0,4.0,,1.0,,
U2X4wEd0oeMG8HeOjcdN3g,,,1.0,2.0,,2.0,,,2.0,,,4.0,,,,,
U2xdaP7MkCzL5Qr7SgFXVg,4.0,2.0,1.0,12.0,,14.0,8.0,3.0,3.0,1.0,,8.0,,,,,
U59iKvMk10XvylspZlt0ZQ,16.0,17.0,22.0,40.0,2.0,27.0,34.0,4.0,11.0,,,45.0,10.0,1.0,1.0,,
U7-UBPHK44Y_9wyfOmuHuA,14.0,15.0,29.0,34.0,1.0,21.0,32.0,1.0,9.0,,,46.0,11.0,1.0,,,
U9hywg7j8Cey0QiqWIDWqA,6.0,2.0,7.0,13.0,,11.0,9.0,,2.0,1.0,,1.0,4.0,,1.0,,
UAr_rhm8LdzR78UL5wQtBw,4.0,2.0,1.0,3.0,,13.0,2.0,3.0,3.0,,,2.0,,,,,
UBPM1nF87u4bFu3G-E-Jcg,13.0,2.0,13.0,25.0,2.0,17.0,12.0,,8.0,1.0,4.0,17.0,,,,,
UCIxkz2Yd7DdN-Pw24W74A,9.0,2.0,7.0,26.0,,14.0,10.0,3.0,6.0,,2.0,5.0,4.0,,1.0,,
UHZY-EcF22v0oP2GBCChbw,2.0,1.0,,4.0,,12.0,,,1.0,,,1.0,,,1.0,,
UJhIXf50IsxSTKh4qfbudQ,27.0,14.0,25.0,60.0,5.0,14.0,33.0,3.0,13.0,4.0,1.0,10.0,6.0,,1.0,,
UJkKvl5TU3sPsg-Lr3-FqA,15.0,14.0,3.0,28.0,,5.0,6.0,1.0,2.0,,,6.0,1.0,,,,
UMgimogzdDWAoYxKuTZkmw,4.0,1.0,2.0,17.0,,14.0,2.0,,3.0,,,5.0,,,,,
UMvhgjQRiIoL_iFIy37ljw,36.0,15.0,21.0,60.0,6.0,32.0,38.0,3.0,31.0,5.0,4.0,24.0,10.0,,1.0,,
UWMQkY7Zgf6JnQQ7ZjPU3w,3.0,,2.0,3.0,,5.0,1.0,1.0,6.0,,,6.0,,,,,
UZlLBVnqs9Ikphin8CMVcA,29.0,24.0,6.0,10.0,,36.0,16.0,2.0,6.0,1.0,1.0,18.0,4.0,,2.0,,
UZvLVYfbKXyYuTSLspY6RQ,8.0,3.0,7.0,53.0,,4.0,9.0,2.0,11.0,,,9.0,3.0,,,,
UfHEi9utdQHXhAYfg2x4iA,16.0,2.0,4.0,26.0,2.0,12.0,5.0,2.0,4.0,,,22.0,,,2.0,,
Uf_qL8OtLpkxkmR7zA_kAA,19.0,4.0,7.0,13.0,1.0,13.0,5.0,2.0,,1.0,,5.0,7.0,,,,
UioRtPmsqLE2WzVeWl82qw,38.0,15.0,41.0,36.0,1.0,53.0,22.0,,12.0,,,10.0,4.0,,1.0,,
UjRUYrYR40BNSWOH291XWQ,13.0,5.0,8.0,38.0,2.0,3.0,6.0,1.0,12.0,1.0,,3.0,4.0,,,,
Uk5BvpvhukA4yOpws02lYw,22.0,12.0,24.0,32.0,1.0,42.0,13.0,2.0,6.0,,,7.0,1.0,,,,
Up2tmE-SJD5ngkzgNqIj4w,60.0,60.0,48.0,35.0,1.0,60.0,51.0,1.0,15.0,,4.0,20.0,15.0,1.0,2.0,,
UqZ75r7yE3hfX1-MQdsEMw,9.0,2.0,1.0,9.0,,9.0,1.0,2.0,1.0,,,3.0,1.0,,1.0,,
Uw15iWMpttiib7qICpCuQg,9.0,3.0,,15.0,,13.0,2.0,4.0,4.0,,1.0,8.0,4.0,,1.0,,
V2usEClDzXSr7udUs2UyZQ,13.0,4.0,3.0,18.0,1.0,10.0,13.0,,13.0,1.0,,17.0,,,,,
V7xTNbFbCFWinsxdd1wW9Q,20.0,5.0,34.0,21.0,3.0,22.0,13.0,,4.0,,2.0,8.0,,,2.0,,1.0
VBytlVq8EkAYzczH6eyVXA,14.0,8.0,8.0,11.0,,8.0,5.0,1.0,6.0,,,3.0,5.0,,,,
VLMa-hkqNp_RJVnBbs5v7Q,15.0,5.0,22.0,29.0,,24.0,12.0,,9.0,4.0,3.0,13.0,3.0,1.0,2.0,,
VOgR3bXOuQ1VemKvtCkRxQ,11.0,5.0,14.0,39.0,,8.0,11.0,,3.0,,1.0,3.0,1.0,,,,
VQaXYOfSt33RO6CNThIUjw,4.0,4.0,3.0,35.0,1.0,7.0,3.0,,6.0,,,6.0,,,1.0,,
VRlrvtmKcpY86oyF93WVRQ,17.0,11.0,9.0,38.0,5.0,19.0,16.0,,10.0,5.0,4.0,14.0,2.0,,2.0,,
VSkrxWVZPhMM1Q-ElTqnig,15.0,3.0,1.0,45.0,4.0,13.0,13.0,1.0,1.0,2.0,1.0,7.0,,,,,
VVbEoA9GAPB4H70wSnJy6A,19.0,5.0,25.0,60.0,5.0,35.0,27.0,,13.0,3.0,1.0,15.0,9.0,,,,
VWwt4ZSoqpKp2BZYbcZMKQ,10.0,3.0,1.0,30.0,1.0,6.0,7.0,1.0,6.0,,,4.0,2.0,,,,
VacgHAqB8xLiL7tlkU2yjg,11.0,3.0,1.0,7.0,,14.0,2.0,1.0,,,,3.0,1.0,,2.0,,
VbBpTatcxhQZmyTOnLoogQ,34.0,14.0,37.0,26.0,,44.0,19.0,,11.0,,1.0,11.0,6.0,,1.0,,
VdpxYO4hCKYo0eSF9r59ew,17.0,8.0,7.0,21.0,4.0,18.0,11.0,2.0,1.0,1.0,3.0,6.0,10.0,1.0,,,
VeO2Zjb69JwhVaJcNSrgLw,2.0,1.0,8.0,11.0,3.0,15.0,7.0,,5.0,1.0,,9.0,2.0,,,,
Vg_g_xJwrNZypGaTXRVmyA,8.0,1.0,12.0,23.0,1.0,18.0,7.0,2.0,5.0,2.0,,3.0,,,2.0,,
Vgjtu4xB8Wz0lcbeuE6tSw,6.0,,11.0,57.0,4.0,16.0,4.0,,9.0,,,11.0,2.0,,,,
ViDJj77h9CA0tb7I4TO05w,11.0,2.0,9.0,57.0,3.0,14.0,10.0,2.0,12.0,,,11.0,2.0,,,,
ViqIawvQKbfFYgCwLYYmGg,16.0,8.0,7.0,22.0,1.0,16.0,11.0,1.0,2.0,3.0,,1.0,10.0,,,,
VnP_0fxKI3NpqrRxJ5Zrpg,17.0,1.0,2.0,14.0,,19.0,5.0,8.0,1.0,,,6.0,1.0,,1.0,,
VnWmaLROu17j46m-jAUe6Q,9.0,,7.0,,,25.0,2.0,,1.0,,,,2.0,,,,
VpJvo92-PpQ_VmRKUQvpYA,5.0,,21.0,,4.0,15.0,15.0,,,,,,,,,,1.0
Vsc6Fzqa9h2AHc6x1CtlQw,15.0,4.0,12.0,20.0,2.0,11.0,4.0,2.0,4.0,,3.0,2.0,,,,,
Vx45BHm0HGnjYmq2wVJ-Mg,11.0,8.0,4.0,24.0,1.0,4.0,8.0,,6.0,2.0,1.0,3.0,4.0,,,,
VyF51FO812PTcPnGCLxukQ,11.0,2.0,10.0,54.0,4.0,14.0,9.0,2.0,12.0,,,8.0,2.0,,,,
Vz8SbLFs8qDzd29BYfN6Zg,32.0,13.0,34.0,19.0,,40.0,15.0,,8.0,1.0,1.0,10.0,7.0,,1.0,,
W-dLaUtsl0p25py_hUm3HA,27.0,4.0,45.0,33.0,7.0,35.0,31.0,1.0,15.0,2.0,3.0,18.0,7.0,,1.0,,
W0HbLIPUUQbv9Kp5NEmqRw,2.0,,3.0,2.0,,,2.0,,1.0,,,1.0,1.0,,1.0,,
W478o_jMfr2FQb02xxdd5g,10.0,5.0,15.0,21.0,2.0,6.0,8.0,,7.0,,1.0,3.0,2.0,,,,
W4rp7QysiNFwSsEf8VbRjA,26.0,12.0,36.0,51.0,4.0,27.0,30.0,,25.0,5.0,2.0,11.0,12.0,,,,
W72F8R4DGeLua6vQPfi1Rw,4.0,,,2.0,,10.0,,,,,,3.0,,,,,
W7oBZ1A7gLnKpYV4dNVV-w,6.0,,1.0,4.0,,16.0,2.0,1.0,1.0,,,15.0,,,,,
W93PU2PI1qGDAZLyRv4hMg,14.0,3.0,1.0,5.0,,6.0,3.0,5.0,1.0,,,2.0,2.0,,1.0,,
WFz45AoI-mZJ1OqDZG0dPw,14.0,3.0,3.0,12.0,,12.0,7.0,4.0,2.0,,,2.0,2.0,,1.0,,
WGOJKwHy5fyLvX4vYBvrWQ,2.0,,1.0,2.0,,4.0,2.0,1.0,,,1.0,,,,,,
WIoii7lpw4fjWbYnBT-VPA,17.0,5.0,34.0,42.0,5.0,30.0,27.0,,20.0,6.0,3.0,7.0,13.0,,,,
WJKygkPnTJLbCZ-XXYp6aQ,4.0,,1.0,3.0,1.0,1.0,1.0,,2.0,,1.0,2.0,,,1.0,,
WJmzdY8wZh8bBx5vbE14oQ,1.0,,7.0,10.0,,15.0,4.0,1.0,7.0,1.0,,5.0,2.0,,1.0,,
WKmUt9S8g8C4Wl5RCJDlAg,3.0,1.0,3.0,10.0,2.0,4.0,3.0,,5.0,1.0,1.0,1.0,3.0,,,,
WLSH9vlew_wvnfJ9hNWJxg,23.0,6.0,6.0,25.0,1.0,17.0,5.0,3.0,2.0,1.0,,1.0,7.0,,,,
WLX4a7bCgtzZHIpgEX2ROw,3.0,1.0,,5.0,,7.0,,,1.0,,,,1.0,,1.0,,1.0
WOfss4ayrS0UVrxBfayzxg,14.0,7.0,4.0,12.0,,8.0,8.0,3.0,1.0,1.0,,4.0,3.0,,,,
WPe9r4_b_ByxM-c3OhbDew,16.0,7.0,16.0,15.0,4.0,27.0,8.0,1.0,7.0,2.0,3.0,11.0,1.0,,,,
WQqFyF6FxTVRojoSN4Nljw,12.0,3.0,7.0,19.0,,14.0,6.0,5.0,3.0,,,5.0,,,1.0,,
WRPH65UzCmUB7D7IXdZ7Lw,21.0,16.0,23.0,43.0,5.0,25.0,37.0,2.0,7.0,2.0,,23.0,8.0,1.0,2.0,,
WToFoJxaOlCLijJKkd0UxA,11.0,4.0,29.0,33.0,1.0,18.0,8.0,,11.0,1.0,4.0,4.0,1.0,,,,
WUACpmPkk7zwjkzdgB5ICg,5.0,,,3.0,,6.0,,,1.0,,,3.0,,,1.0,,
WVhjjxLACOg6gNFpcy1OSQ,19.0,5.0,34.0,22.0,3.0,21.0,13.0,,4.0,,2.0,8.0,,,2.0,,1.0
WWfigVG1kmdQXSUaDk_gXg,9.0,3.0,10.0,28.0,1.0,5.0,6.0,1.0,9.0,,1.0,4.0,3.0,,1.0,,
WX0oF2dSJjXEFlo4gMJDdA,15.0,14.0,3.0,27.0,,5.0,6.0,1.0,2.0,,,6.0,1.0,,,,
WZ8bA-iZXauINSURU2qrXg,10.0,1.0,1.0,12.0,,13.0,1.0,2.0,2.0,,,4.0,,,,,
WgCwNl6368ARtwUUN5LF6Q,11.0,8.0,4.0,13.0,,9.0,7.0,1.0,1.0,,,7.0,3.0,,,,
WgpS7RWOcB6_eMbnxGzIrA,9.0,6.0,4.0,32.0,2.0,13.0,5.0,6.0,11.0,,1.0,11.0,3.0,,,,
WkM87Xr2NIECZU_KXKCm8Q,13.0,2.0,21.0,44.0,2.0,15.0,14.0,1.0,15.0,1.0,4.0,8.0,2.0,,1.0,,
WoISPjqqy3lV4ctwDUpztA,6.0,4.0,8.0,,3.0,13.0,7.0,1.0,,,,1.0,,,,,
WqHPB51wrjn1exIs-s9UXw,12.0,7.0,,3.0,,5.0,5.0,3.0,1.0,,,3.0,4.0,,,,
Wr1NPE3LT7Yly79gn4KlSQ,5.0,,4.0,6.0,1.0,9.0,1.0,3.0,2.0,,,3.0,,,1.0,,
Wshj4YIVBsVTiUbsMi-z8w,30.0,6.0,59.0,39.0,,28.0,19.0,,12.0,6.0,8.0,19.0,6.0,1.0,2.0,,
WupS_epPqYxzeBY9FiRzKw,27.0,4.0,46.0,33.0,7.0,36.0,31.0,1.0,15.0,2.0,4.0,18.0,8.0,,1.0,,
WxOxDPCFYmVyYuGbVuk5bg,4.0,2.0,5.0,5.0,,8.0,4.0,,6.0,,,9.0,,,2.0,,
WylKsZv1qKCDqrHd-joiOA,1.0,,1.0,7.0,,15.0,1.0,1.0,4.0,,,6.0,,,,,
Wz4LD7ABfwggHnICV30L6Q,16.0,6.0,4.0,35.0,1.0,12.0,9.0,2.0,7.0,,,5.0,3.0,,1.0,,
X-ramHIJtG5HHulYqt_Qqg,7.0,2.0,6.0,15.0,4.0,9.0,9.0,2.0,6.0,,,2.0,,,,,
X1rNxpEgtWFojCXCTkO8bQ,4.0,3.0,15.0,22.0,,5.0,6.0,1.0,2.0,1.0,,3.0,2.0,,1.0,,
X3pKG4mz9Y1pyP1IbzjcXw,14.0,3.0,12.0,8.0,2.0,8.0,11.0,,12.0,,1.0,11.0,3.0,,,,
X4wC-UUiJzC_FLmVWKRf4Q,10.0,5.0,8.0,42.0,2.0,6.0,8.0,,9.0,3.0,,13.0,3.0,,1.0,,
X68G-wzDeoP4RG4aVgLJNg,3.0,1.0,,31.0,1.0,8.0,2.0,2.0,5.0,,,11.0,3.0,,,,
X7anCve4yOGNtB_beYYYYQ,12.0,2.0,5.0,29.0,,9.0,5.0,,3.0,,,4.0,,,,,
X9NjtvRYLS_QQPT4D2bcmg,13.0,1.0,25.0,33.0,3.0,25.0,13.0,4.0,5.0,1.0,5.0,17.0,5.0,,,,
XEJS1b36zJY7uuDnWeZhyg,2.0,1.0,1.0,1.0,,6.0,,,1.0,,,2.0,,,,,
XHO6aQEhrfhkJ2kP93PT-Q,19.0,23.0,9.0,12.0,3.0,22.0,16.0,2.0,6.0,3.0,,6.0,6.0,,,,
XKSxvFuiPwhrw_dKeoG8gQ,6.0,3.0,2.0,17.0,,7.0,5.0,,1.0,,,4.0,1.0,,,,
XKcHgQ75rl0nUv21sHUJ1w,19.0,11.0,9.0,24.0,4.0,25.0,15.0,3.0,8.0,,,36.0,2.0,1.0,1.0,,
XMP4RrLG82hl8XCZTeehnQ,6.0,,9.0,2.0,,1.0,4.0,,2.0,,1.0,1.0,,,,,
XN31yqCpt4_aOJDoceuCvw,7.0,2.0,6.0,15.0,4.0,9.0,9.0,2.0,6.0,,,2.0,,,,,
XNjxyrt3byRNKeUeERDZ1w,5.0,1.0,17.0,3.0,,6.0,4.0,,,,,,1.0,,,,
XQcQwlIKeaNwr_So1R-2QA,7.0,1.0,7.0,8.0,,12.0,3.0,,4.0,1.0,,1.0,,,,,
XRNjZjFdsXim8OHmKLBw4w,16.0,3.0,16.0,51.0,4.0,25.0,9.0,2.0,18.0,1.0,2.0,10.0,1.0,,1.0,,
X_QoHd32bFtUXOilyit44A,3.0,,5.0,11.0,,9.0,2.0,1.0,9.0,1.0,,10.0,,,1.0,,
